(2552.429443, 1522.78894)
(2552.463135, 1522.786255)
(2552.470459, 1522.786255)
(2552.475098, 1522.786255)
(2552.477783, 1522.786255)
(2552.480225, 1522.786255)
(2552.480957, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2550.015381, 1522.78894)
(2547.549316, 1522.788452)
(2545.083252, 1522.787964)
(2542.617188, 1522.787476)
(2540.151123, 1522.786987)
(2537.685059, 1522.786499)
(2535.218994, 1522.789185)
(2532.75293, 1522.788696)
(2530.286865, 1522.788208)
(2527.820801, 1522.78772)
(2525.354736, 1522.787231)
(2522.888672, 1522.786743)
(2520.422607, 1522.786255)
(2517.956543, 1522.78894)
(2515.490479, 1522.788452)
(2513.024414, 1522.787964)
(2510.55835, 1522.787476)
(2508.092285, 1522.786987)
(2505.626221, 1522.786499)
(2503.160156, 1522.789185)
(2500.694092, 1522.788696)
(2498.228027, 1522.788208)
(2495.761963, 1522.78772)
(2493.295898, 1522.787231)
(2490.829834, 1522.786743)
(2488.36377, 1522.786255)
(2485.897705, 1522.78894)
(2483.431641, 1522.788452)
(2480.965576, 1522.787964)
(2478.499512, 1522.787476)
(2476.033447, 1522.786987)
(2473.567383, 1522.786499)
(2471.101318, 1522.789185)
(2468.635254, 1522.788696)
(2466.169189, 1522.788208)
(2463.703125, 1522.78772)
(2461.237061, 1522.787231)
(2458.770996, 1522.786743)
(2456.304932, 1522.786255)
(2453.838867, 1522.78894)
(2451.372803, 1522.788452)
