(836, 1433.53894)
(836, 1434.616699)
(836, 1436.233398)
(836, 1438.388916)
(836, 1441.083374)
(836, 1444.31665)
(836, 1448.088867)
(836, 1452.400024)
(836, 1455.052368)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(836, 1455.05603)
(834.416931, 1455.05603)
(832.946533, 1455.05603)
(831.74939, 1455.05603)
(831.259094, 1455.05603)
(831.010376, 1455.05603)
(831.269409, 1455.05603)
(831.759705, 1455.05603)
(833.084717, 1455.05603)
(834.584717, 1455.05603)
(836.231018, 1455.05603)
(838.099548, 1455.05603)
(840.051758, 1455.05603)
(842.131897, 1455.056152)
(844.429749, 1455.056152)
(846.7276, 1455.056152)
(849.048767, 1455.056152)
(851.40625, 1455.056152)
(853.857666, 1455.056152)
(856.313538, 1455.05603)
(858.773193, 1455.05603)
(861.241821, 1455.05603)
(863.680908, 1455.05603)
(866.169983, 1455.05603)
(868.660339, 1455.05603)
(871.151245, 1455.05603)
(873.642151, 1455.05603)
(876.138489, 1455.05603)
(878.634827, 1455.05603)
(881.131165, 1455.05603)
(883.627502, 1455.05603)
(886.12384, 1455.05603)
(888.620178, 1455.05603)
(891.116516, 1455.05603)
(893.612854, 1455.05603)
(896.109192, 1455.05603)
(898.60553, 1455.05603)
(901.101868, 1455.05603)
(903.598206, 1455.05603)
(906.094543, 1455.05603)
(908.590881, 1455.05603)
(911.087219, 1455.05603)
(913.583557, 1455.05603)
(916.079895, 1455.05603)
(918.576233, 1455.05603)
(921.072571, 1455.05603)
(923.568909, 1455.05603)
(926.065247, 1455.05603)
(928.556152, 1455.05603)
(931.046509, 1455.05603)
(933.534851, 1455.05603)
(936.000854, 1455.05603)
(938.426208, 1455.05603)
(940.596863, 1455.05603)
(938.426208, 1455.05603)
(936.096191, 1455.05603)
(933.724487, 1455.05603)
(931.336853, 1455.05603)
(928.942322, 1455.05603)
(926.549744, 1455.05603)
(924.158875, 1455.05603)
(921.762573, 1455.05603)
(919.347961, 1455.05603)
(916.936035, 1455.05603)
(914.517029, 1455.05603)
(912.088745, 1455.05603)
(909.679932, 1455.05603)
(907.265076, 1455.05603)
(904.85022, 1455.05603)
(902.432495, 1455.05603)
(900.014771, 1455.05603)
(897.597046, 1455.05603)
(895.179321, 1455.05603)
(892.761597, 1455.05603)
(890.343872, 1455.05603)
(887.926147, 1455.05603)
(885.508423, 1455.05603)
(883.065552, 1455.05542)
(880.647827, 1455.05603)
(878.230103, 1455.05603)
(875.812378, 1455.05603)
(873.394653, 1455.05603)
(870.976929, 1455.05603)
(868.559204, 1455.05603)
(866.141479, 1455.05603)
(863.723755, 1455.05603)
(861.30603, 1455.05603)
(858.888306, 1455.05603)
(856.470581, 1455.05603)
(854.052856, 1455.05603)
(851.635132, 1455.05603)
(849.217407, 1455.056152)
(846.799683, 1455.056152)
(844.381958, 1455.056152)
(841.964233, 1455.056152)
(839.546509, 1455.056152)
(837.128784, 1455.056152)
(834.71106, 1455.05603)
(832.293335, 1455.05603)
(829.87561, 1455.05603)
(827.457886, 1455.05603)
(825.040161, 1455.05603)
(822.622437, 1455.05603)
(820.204712, 1455.05603)
(817.786987, 1455.05603)
(815.369263, 1455.05603)
(812.951538, 1455.05603)
(810.539612, 1455.05603)
(808.141174, 1455.05603)
(805.759521, 1455.05603)
(803.399048, 1455.05603)
(801.065735, 1455.05603)
(798.778442, 1455.05603)
(796.502502, 1455.05603)
(794.337097, 1455.05603)
(792.160706, 1455.05603)
(790.064575, 1455.05603)
(788.022156, 1455.05603)
(785.962036, 1455.05603)
(783.980469, 1455.05603)
(781.851318, 1455.05603)
(779.391663, 1455.05603)
(777.115723, 1454.485718)
(775.812073, 1453.430298)
(774.976074, 1452.690918)
(774.518799, 1452.38855)
(774.357849, 1452.588135)
(774.292053, 1453.322266)
(774.320129, 1454.594604)
(774.396606, 1455.042847)
(774.56134, 1444.692383)
(774.787659, 1434.947021)
(775.054016, 1425.744629)
(775.364075, 1417.086182)
(775.811279, 1408.987549)
(776.417603, 1401.462158)
(777.311707, 1394.566406)
(778.483948, 1388.33606)
(780.189758, 1383.025146)
(782.092285, 1378.458862)
(784.177307, 1374.67395)
(786.35968, 1371.587646)
(788.645569, 1369.247559)
(790.9823, 1367.569946)
(793.379639, 1366.61084)
(795.831116, 1366.409546)
(798.309509, 1366.909302)
(800.80481, 1368.122437)
(803.30481, 1370.027954)
(805.796204, 1372.680054)
(808.278198, 1375.962891)
(810.745361, 1379.888794)
(813.189148, 1384.477051)
(815.617371, 1389.671753)
(818.045593, 1395.405396)
(820.437256, 1401.811035)
(822.81958, 1408.785767)
(825.140747, 1416.469849)
(827.435364, 1424.756592)
(829.697388, 1433.654419)
(831.886353, 1443.234253)
(833.938599, 1453.572998)
(835.859131, 1455.046021)
(837.727661, 1455.056152)
(840.13147, 1455.05603)
(841.584595, 1453.485962)
(841.876709, 1452.080811)
(841.790527, 1451.198975)
(841.671631, 1450.8573)
(841.532959, 1451.055664)
(841.341248, 1451.796265)
(841.151917, 1453.075684)
(840.983765, 1454.892456)
(840.88385, 1455.046753)
(840.837585, 1444.687622)
(840.922302, 1434.933472)
(841.066711, 1425.720947)
(841.329468, 1417.057007)
(841.649414, 1408.938599)
(842.112549, 1401.381958)
(842.76178, 1394.406616)
(843.607849, 1388.03186)
(844.666199, 1382.283691)
(845.870972, 1377.148682)
(847.257751, 1372.663086)
(848.757751, 1368.796387)
(850.369507, 1365.557495)
(852.11322, 1362.977051)
(853.985718, 1361.070557)
(855.959106, 1359.824585)
(858.019958, 1359.237061)
(860.159302, 1359.310181)
(862.337585, 1359.988892)
(864.568481, 1361.305054)
(866.819885, 1363.201416)
(869.091309, 1365.679321)
(871.391907, 1368.762085)
(873.716797, 1372.442871)
(876.058777, 1376.707031)
(878.411743, 1381.540161)
(880.780212, 1386.956665)
(883.151917, 1392.921753)
(885.530823, 1399.447632)
(887.921082, 1406.548462)
(890.304443, 1414.165894)
(892.684509, 1422.312012)
(895.069153, 1431.01123)
(897.43103, 1440.180664)
(899.763, 1449.807495)
(902.054749, 1455.033447)
(904.178833, 1445.86853)
(905.503845, 1436.49292)
(906.090454, 1427.346069)
(906.090454, 1418.668335)
(905.780396, 1410.548706)
(905.2901, 1402.997314)
(904.799805, 1395.984741)
(904.303162, 1389.512329)
(903.715698, 1383.598999)
(903.093689, 1378.233154)
(902.440918, 1373.414307)
(901.754089, 1369.143799)
(901.021301, 1365.425781)
(900.282471, 1362.248535)
(899.54364, 1359.610229)
(898.799927, 1357.512329)
(898.036072, 1355.959595)
(897.177124, 1354.978516)
(896.245056, 1354.564331)
(895.192993, 1354.740967)
(893.938293, 1355.56189)
(892.409668, 1357.105835)
(890.625427, 1359.415771)
(888.655884, 1362.475952)
(886.50885, 1366.334229)
(884.257446, 1370.925049)
(881.933472, 1376.220215)
(879.570068, 1382.160889)
(877.186096, 1388.702515)
(874.80603, 1395.770874)
(872.417542, 1403.404785)
(870.020569, 1411.605713)
(867.631104, 1420.320435)
(867.631104, 1430.309326)
(867.631104, 1440.837158)
(867.631104, 1451.903809)
(867.631104, 1455.03186)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
(867.631104, 1455.05603)
