(2552.221924, 1522.850708)
(2552.253662, 1522.848877)
(2552.259521, 1522.848877)
(2552.26709, 1522.848877)
(2552.269775, 1522.848877)
(2552.270752, 1522.848877)
(2552.27124, 1522.848877)
(2552.27124, 1522.848877)
(2552.27124, 1522.848877)
(2552.27124, 1522.848877)
(2552.27124, 1522.848877)
(2552.27124, 1522.848877)
(2552.27124, 1522.848877)
(2552.27124, 1522.848877)
(2552.27124, 1523.387817)
(2552.27124, 1524.465576)
(2552.27124, 1522.848633)
(2552.27124, 1522.848877)
(2552.27124, 1522.848877)
(2552.27124, 1522.848877)
(2552.27124, 1522.848877)
(2552.27124, 1522.848877)
(2552.27124, 1522.848877)
(2552.27124, 1522.848877)
(2552.27124, 1522.848877)
(2552.27124, 1522.848877)
(2552.27124, 1522.848877)
(2552.27124, 1522.848877)
(2552.27124, 1522.848877)
(2552.27124, 1523.387817)
(2552.27124, 1524.465576)
(2552.27124, 1525.848633)
(2552.272705, 1525.848877)
(2552.273682, 1522.851929)
(2552.273682, 1522.848877)
(2552.273682, 1522.848877)
(2552.273682, 1522.848877)
(2552.273682, 1522.848877)
(2552.273682, 1522.848877)
(2549.779053, 1522.85083)
(2547.284424, 1522.85083)
(2544.789795, 1522.851563)
(2542.295166, 1522.851563)
(2539.800537, 1522.851563)
(2537.305908, 1522.851563)
(2534.811279, 1522.851563)
(2532.31665, 1522.851563)
(2529.822021, 1522.851318)
(2527.327393, 1522.851318)
(2524.832764, 1522.851318)
(2522.338135, 1522.851318)
(2519.843506, 1522.85083)
(2517.348877, 1522.85083)
(2514.854248, 1522.85083)
(2512.359619, 1522.85083)
(2509.86499, 1522.85083)
(2507.370361, 1522.85083)
(2504.875732, 1522.85083)
(2502.381104, 1522.85083)
(2499.886475, 1522.851563)
(2497.391846, 1522.851563)
(2494.897217, 1522.851563)
(2492.402588, 1522.851563)
(2489.907959, 1522.85083)
(2487.41333, 1522.85083)
(2484.918701, 1522.851318)
(2482.424072, 1522.85083)
(2479.929443, 1522.850708)
(2477.434814, 1522.850708)
(2474.940186, 1522.85083)
(2472.445557, 1522.85083)
(2469.950928, 1522.85083)
(2467.456299, 1522.85083)
(2464.96167, 1522.85083)
(2462.467041, 1522.85083)
(2459.972412, 1522.85083)
(2457.477783, 1522.85083)
(2454.983154, 1522.851563)
(2452.488525, 1522.851563)
(2449.993896, 1522.851563)
(2447.499268, 1522.851563)
(2445.004639, 1522.851563)
(2442.51001, 1522.851563)
(2440.015381, 1522.851318)
(2437.520752, 1522.851318)
(2435.026123, 1522.851318)
(2432.531494, 1522.851318)
(2430.036865, 1522.85083)
(2427.542236, 1522.85083)
(2425.047607, 1522.85083)
(2422.552979, 1522.85083)
(2420.05835, 1522.850708)
(2417.563721, 1522.850708)
(2415.069092, 1522.850708)
(2412.574463, 1522.850708)
(2410.079834, 1522.851563)
(2407.585205, 1522.851563)
(2405.090576, 1522.851563)
(2402.595947, 1522.851563)
(2400.101318, 1522.851563)
(2397.606689, 1522.851563)
(2395.112061, 1522.851318)
(2392.617432, 1522.851318)
(2390.122803, 1522.851318)
(2387.628174, 1522.851318)
(2385.133545, 1522.85083)
(2382.638916, 1522.85083)
(2380.144287, 1522.85083)
(2377.649658, 1522.85083)
(2375.155029, 1522.85083)
(2372.6604, 1522.85083)
(2370.165771, 1522.85083)
(2367.671143, 1522.85083)
(2365.176514, 1522.851563)
(2362.681885, 1522.851563)
(2360.187256, 1522.851563)
(2357.692627, 1522.85083)
(2355.197998, 1522.85083)
(2352.703369, 1522.85083)
(2350.20874, 1522.85083)
(2347.714111, 1522.850708)
(2345.219482, 1522.850708)
(2342.724854, 1522.850708)
(2340.230225, 1522.85083)
(2337.735596, 1522.85083)
(2335.240967, 1522.85083)
(2332.746338, 1522.85083)
(2330.251709, 1522.85083)
(2327.75708, 1522.85083)
(2325.262451, 1522.85083)
(2322.767822, 1522.85083)
(2320.273193, 1522.851563)
(2317.778564, 1522.851563)
(2315.283936, 1522.851563)
(2312.789307, 1522.851563)
(2310.294678, 1522.851563)
(2307.800049, 1522.851563)
(2305.30542, 1522.851318)
(2302.810791, 1522.851318)
(2300.316162, 1522.851318)
(2297.821533, 1522.851318)
(2295.326904, 1522.85083)
(2292.832275, 1522.850708)
(2290.337646, 1522.850708)
(2287.843018, 1522.850708)
(2285.348389, 1522.850708)
(2282.85376, 1522.850708)
(2280.359131, 1522.850708)
(2277.864502, 1522.850708)
(2275.369873, 1522.851563)
(2272.875244, 1522.851563)
(2270.380615, 1522.851563)
(2267.885986, 1522.851563)
(2265.391357, 1522.851563)
(2262.896729, 1522.851563)
(2260.4021, 1522.851318)
(2257.907471, 1522.851318)
(2255.412842, 1522.851318)
(2252.918213, 1522.851318)
(2250.423584, 1522.85083)
(2247.928955, 1522.85083)
(2245.434326, 1522.85083)
(2242.939697, 1522.85083)
(2240.445068, 1522.85083)
(2237.950439, 1522.85083)
(2235.455811, 1522.85083)
(2232.961182, 1522.85083)
(2230.466553, 1522.851563)
(2227.971924, 1522.85083)
(2225.477295, 1522.85083)
(2222.982666, 1522.85083)
(2220.488037, 1522.85083)
(2217.993408, 1522.851563)
(2215.498779, 1522.850708)
(2213.00415, 1522.851318)
(2210.509521, 1522.851318)
(2208.014893, 1522.851318)
(2205.520264, 1522.85083)
(2203.025635, 1522.85083)
(2200.531006, 1522.85083)
(2198.036377, 1522.85083)
(2195.541748, 1522.85083)
(2193.047119, 1522.85083)
(2190.55249, 1522.85083)
(2188.057861, 1522.85083)
(2185.563232, 1522.851563)
(2183.068604, 1522.851563)
(2180.573975, 1522.851563)
(2178.079346, 1522.851563)
(2175.584717, 1522.851563)
(2173.090088, 1522.851563)
(2170.595459, 1522.851318)
(2168.10083, 1522.851318)
(2165.606201, 1522.851318)
(2163.111572, 1522.851318)
(2160.616943, 1522.850708)
(2158.122314, 1522.850708)
(2155.627686, 1522.850708)
(2153.133057, 1522.850708)
(2150.638428, 1522.850708)
(2148.143799, 1522.85083)
(2145.64917, 1522.85083)
(2143.154541, 1522.85083)
(2140.659912, 1522.851563)
(2138.165283, 1522.851563)
(2135.670654, 1522.690186)
(2133.176025, 1522.690552)
(2130.681396, 1522.690552)
(2128.186768, 1522.690552)
(2125.692139, 1522.690308)
(2123.201416, 1522.69043)
(2120.710693, 1522.69043)
(2118.219971, 1522.69043)
(2115.729248, 1522.85083)
(2113.239502, 1522.85083)
(2110.750244, 1522.85083)
(2108.261963, 1522.85083)
(2105.776367, 1522.85083)
(2103.621582, 1522.85083)
(2103.33667, 1522.704712)
(2102.335449, 1520.690918)
(2100.598145, 1519.689819)
(2098.151855, 1518.687988)
(2095.780029, 1518.688477)
(2094.280029, 1518.687866)
(2094.280029, 1518.687866)
(2094.280029, 1518.687866)
(2094.280029, 1518.687866)
(2094.280029, 1518.687866)
(2094.280029, 1518.687866)
(2094.280029, 1518.687866)
(2094.280029, 1518.689819)
(2094.280029, 1518.689819)
(2094.280029, 1518.689819)
(2094.280029, 1518.689819)
(2094.280029, 1518.689819)
(2094.280029, 1518.689819)
(2094.280029, 1518.689819)
(2096.705322, 1518.688599)
(2099.130615, 1518.688599)
(2101.555908, 1519.690674)
(2103.981201, 1520.835938)
(2106.406494, 1522.52002)
(2108.831787, 1522.849854)
