(2552.429443, 1522.78894)
(2552.463135, 1522.786255)
(2552.470459, 1522.786255)
(2552.475098, 1522.786255)
(2552.477783, 1522.786255)
(2552.480225, 1522.786255)
(2552.480957, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2552.481445, 1522.786255)
(2549.981445, 1522.788208)
(2547.481445, 1522.788208)
(2544.981445, 1522.788208)
(2542.481445, 1522.788208)
(2539.981445, 1522.788208)
(2537.481445, 1522.788208)
(2534.981445, 1522.788208)
(2532.481445, 1522.788208)
(2529.981445, 1522.788208)
(2527.481445, 1522.788208)
(2524.981445, 1522.788208)
(2522.481445, 1522.788208)
(2519.981445, 1522.788208)
(2517.481445, 1522.788208)
(2514.981445, 1522.788208)
(2512.481445, 1522.788208)
(2509.981445, 1522.788208)
(2507.481445, 1522.788208)
(2504.981445, 1522.788208)
(2502.481445, 1522.788208)
(2499.981445, 1522.788208)
(2497.481445, 1522.788208)
(2494.981445, 1522.788208)
(2492.481445, 1522.788208)
(2489.981445, 1522.788086)
(2487.481445, 1522.788086)
(2484.981445, 1522.788086)
(2482.481445, 1522.788086)
(2479.981445, 1522.788086)
(2477.481445, 1522.788086)
(2474.981445, 1522.788208)
(2472.481445, 1522.788208)
(2469.981445, 1522.788208)
(2467.481445, 1522.788208)
(2464.981445, 1522.788208)
(2462.481445, 1522.788208)
(2459.981445, 1522.788208)
(2457.481445, 1522.788208)
(2454.981445, 1522.788208)
(2452.481445, 1522.788208)
(2449.981445, 1522.788208)
(2447.481445, 1522.788208)
(2444.981445, 1522.788208)
(2442.481445, 1522.788208)
(2439.981445, 1522.788208)
(2437.481445, 1522.788208)
(2434.981445, 1522.788208)
(2432.481445, 1522.788208)
(2429.981445, 1522.788208)
(2427.481445, 1522.788208)
(2424.981445, 1522.788208)
(2422.481445, 1522.788208)
(2419.981445, 1522.788086)
(2417.481445, 1522.788086)
(2414.981445, 1522.788086)
(2412.481445, 1522.788086)
(2409.981445, 1522.788086)
(2407.481445, 1522.788208)
(2404.981445, 1522.788208)
(2402.481445, 1522.788208)
(2399.981445, 1522.788208)
(2397.481445, 1522.788208)
(2394.981445, 1522.788208)
(2392.481445, 1522.788208)
(2389.981445, 1522.788208)
(2387.481445, 1522.788208)
(2384.981445, 1522.788208)
(2382.481445, 1522.788208)
(2379.981445, 1522.788208)
(2377.481445, 1522.788208)
(2374.981445, 1522.788208)
(2372.481445, 1522.788208)
(2369.981445, 1522.788208)
(2367.481445, 1522.788208)
(2364.981445, 1522.788208)
(2362.481445, 1522.788208)
(2359.981445, 1522.788208)
(2357.481445, 1522.788086)
(2354.981445, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
(2352.481689, 1522.788086)
